ID,HAIL-SIZE,LAT,LONG,MEM_VAL_X,MEM_VAL_Y,MEMBERSHIP VALUES OF DATA POINT,CONVERGED_TO_PT_X,CONVERGED_TO_PT_Y,FUZZY
87,1.0,37.28,-96.68,0.101236283897,0.676380668282,"[0.2629191525506061, 0.20382029062202583, 0.21156133902908272, 0.32169921779828536]",34.5325444754,-96.503047451,NO
88,2.0,33.08,-98.58,0.105911316006,0.802870148997,"[0.27747160529111603, 0.3456469192584087, 0.1713796345461174, 0.20550184090435797]",34.5325444754,-96.503047451,NO
89,2.75,39.0,-94.5,0.0776829040411,0.274343118496,"[0.053313420716987456, 0.45335248380583004, 0.4137028858700599, 0.0796312096071227]",41.8208592311,-95.1022681346,NO
90,2.0,39.38,-92.78,0.0765950646671,0.24730408311,"[0.1441944259056902, 0.22687482562736988, 0.38866848022108547, 0.2402622682458545]",41.8208592311,-95.1022681346,NO
91,1.0,40.88,-94.18,0.0287258054504,0.0569933901431,"[0.43053517584380807, 0.09165289277438349, 0.29670355177664776, 0.1811083796051607]",41.8208592311,-95.1022681346,NO
92,0.75,38.78,-94.28,0.080638665588,0.315293941395,"[0.30506435771730767, 0.32847307796430486, 0.18391646154086766, 0.18254610277751976]",41.8208592311,-95.1022681346,NO
93,1.75,39.0,-91.58,0.0878347365924,0.298117642613,"[0.35343727072310094, 0.5062939313851703, 0.02815295244285286, 0.1121158454488759]",41.8208592311,-95.1022681346,NO
94,1.5,35.0,-92.28,0.0749616377648,0.673331971063,"[0.3586911001208132, 0.46379770068704285, 0.15888592544821833, 0.018625273743925707]",34.5325444754,-96.503047451,NO
95,2.75,34.88,-81.28,0.0216235375396,0.0488772017622,"[0.01800579164100428, 0.40367284737242887, 0.33886107076656513, 0.23946029022000176]",38.3160331666,-80.7420034508,NO
96,2.5,35.0,-80.9,0.0194090097937,0.0430174081788,"[0.2743167509953479, 0.25862569720288664, 0.19665325212018525, 0.2704042996815802]",38.3160331666,-80.7420034508,NO
97,0.75,32.5,-85.0,0.0761107049748,0.222573124859,"[0.4857707274738175, 0.2438217658154443, 0.14703283088606442, 0.12337467582467365]",38.3160331666,-80.7420034508,NO
98,2.75,34.5,-82.0,0.0289891823874,0.0683772221512,"[0.08592392875181994, 0.4054606929124509, 0.11675100330469514, 0.39186437503103394]",38.3160331666,-80.7420034508,NO
99,4.0,35.0,-81.0,0.0196162380327,0.0436714234713,"[0.31911621280950225, 0.35261840761113367, 0.14968717889182573, 0.17857820068753844]",38.3160331666,-80.7420034508,NO
100,0.75,37.7,-76.4,0.0237024041094,0.0427950283199,"[0.23011561218628104, 0.31989093040332306, 0.029918188399902443, 0.4200752690104934]",38.3160331666,-80.7420034508,NO
101,2.75,35.88,-78.78,0.015073474202,0.0302299555739,"[0.32867423986723265, 0.18272297237647211, 0.14566973299760297, 0.3429330547586922]",38.3160331666,-80.7420034508,NO
102,0.75,35.28,-99.0,0.16815600592,0.713899732703,"[0.1847119575194907, 0.41506910843313893, 0.11973389433117293, 0.2804850397161973]",34.5325444754,-96.503047451,NO
103,1.0,42.38,-96.4,0.0194673076125,0.0184354023568,"[0.12154936943492912, 0.2589106947598204, 0.4138997120682144, 0.20564022373703597]",41.8208592311,-95.1022681346,NO
104,1.75,33.38,-97.08,0.0298508849714,0.933893566933,"[0.25683139858558357, 0.29738109072455543, 0.2581912736046714, 0.1875962370851897]",34.5325444754,-96.503047451,NO
105,2.0,43.58,-95.9,0.0354050926471,0.0321516217821,"[0.39603471001162494, 0.34009221106394305, 0.19254384135130245, 0.07132923757312956]",41.8208592311,-95.1022681346,NO
106,2.0,43.7,-95.78,0.0374286842041,0.0343445297321,"[0.28718754436519517, 0.17740316561316338, 0.4367407236577828, 0.09866856636385851]",41.8208592311,-95.1022681346,NO
107,0.75,35.38,-97.4,0.0358124811854,0.920154439476,"[0.5373335487756087, 0.3208384645202003, 0.060351280179372864, 0.08147670652481834]",34.5325444754,-96.503047451,NO
108,2.0,26.1,-80.18,0.107209381821,0.230282494528,"[0.11413304187440054, 0.3639592605653952, 0.35346521260183894, 0.1684424849583653]",38.3160331666,-80.7420034508,NO
109,1.0,36.5,-100.08,0.417985907387,0.41485203725,"[0.30981521725743355, 0.1390777014620332, 0.3979056778137384, 0.1532014034667948]",34.5325444754,-96.503047451,NO
110,1.75,45.58,-89.08,0.11177495584,0.157961766373,"[0.07963858723759722, 0.3647959721862609, 0.3274269165625502, 0.2281385240135916]",41.8208592311,-95.1022681346,NO
111,0.75,43.2,-90.18,0.0920731410822,0.156924631853,"[0.2118104848452073, 0.07667795970736455, 0.4093187332760628, 0.3021928221713653]",41.8208592311,-95.1022681346,NO
112,1.0,46.08,-88.58,0.115168598958,0.15953795119,"[0.3952741279333855, 0.12227265623130816, 0.23600882211627278, 0.2464443937190335]",41.8208592311,-95.1022681346,NO
113,1.5,42.2,-73.4,0.0571293152136,0.089179265315,"[0.2367654133752338, 0.36252751068764905, 0.03522528745335621, 0.365481788483761]",38.3160331666,-80.7420034508,NO
114,1.0,43.0,-91.78,0.0716387988512,0.116815074067,"[0.3026115718857599, 0.20434555277821478, 0.1770561373368326, 0.3159867379991927]",41.8208592311,-95.1022681346,NO
115,1.0,38.5,-93.68,0.0828416796472,0.362246695162,"[0.3493643593967664, 0.1008736356484641, 0.3143332937162649, 0.23542871123850453]",41.8208592311,-95.1022681346,NO
116,2.0,36.7,-97.08,0.0849452177053,0.775421668858,"[0.24540521881247576, 0.16621168204586825, 0.22002866052683323, 0.3683544386148228]",34.5325444754,-96.503047451,NO
117,1.75,37.08,-94.68,0.0704649991028,0.6745596991,"[0.16763401442992304, 0.1462995482362099, 0.4305849892804155, 0.2554814480534516]",34.5325444754,-96.503047451,NO
118,0.75,33.38,-82.0,0.0417653514695,0.100224723861,"[0.07035812070404414, 0.36750481915588856, 0.07639885319920228, 0.48573820694086506]",38.3160331666,-80.7420034508,NO
119,0.75,33.0,-85.0,0.0718191432888,0.20944412767,"[0.19670720521613655, 0.15035979681989697, 0.39408804615310733, 0.2588449518108591]",38.3160331666,-80.7420034508,NO
120,2.0,31.5,-83.18,0.0704019471763,0.182383443658,"[0.34637634719587906, 0.1894527049133079, 0.08244729713869549, 0.38172365075211756]",38.3160331666,-80.7420034508,NO
121,0.75,36.0,-102.58,0.699271614461,0.191138588984,"[0.23560883328876178, 0.6835229420498172, 0.02057739980906033, 0.06029082485236043]",39.8209069926,-103.500036937,NO
122,0.75,36.78,-100.5,0.519314909558,0.322449669272,"[0.3448948716214928, 0.17923307520438478, 0.29556051765228464, 0.18031153552183787]",39.8209069926,-103.500036937,NO
123,0.75,32.7,-96.9,0.0452388874179,0.898360911889,"[0.2935259425382689, 0.21607137643029484, 0.1896530255429271, 0.3007496554885093]",34.5325444754,-96.503047451,NO
124,0.75,32.78,-97.08,0.046748055745,0.897024983235,"[0.29630738687584635, 0.045377335136437824, 0.36623068675913467, 0.29208459122858116]",34.5325444754,-96.503047451,NO
125,1.0,32.58,-95.18,0.0424045725288,0.884786685955,"[0.1973514893539968, 0.3310381568661239, 0.07291513739375521, 0.39869521638612415]",34.5325444754,-96.503047451,NO
126,0.75,30.08,-101.9,0.304050183853,0.499772269601,"[0.045859765896065705, 0.0538125735818847, 0.3906206323090901, 0.5097070282129595]",34.5325444754,-96.503047451,NO
127,1.0,32.38,-95.28,0.0467407090765,0.875073918163,"[0.1455526845574871, 0.09534911624467664, 0.3563803090226748, 0.40271789017516146]",34.5325444754,-96.503047451,NO
128,1.25,38.28,-101.78,0.872990562979,0.0664082771786,"[0.5215320927421705, 0.06520580713274456, 0.31959618742390555, 0.09366591270117945]",39.8209069926,-103.500036937,NO
129,0.75,41.88,-103.58,0.852907515976,0.0526494352878,"[0.414441909542056, 0.2419146407825109, 0.026396982928618386, 0.3172464667468147]",39.8209069926,-103.500036937,NO
130,2.75,38.0,-100.68,0.67088494584,0.183642293869,"[0.1526588050358098, 0.2906519067132339, 0.2186281041994733, 0.33806118405148305]",39.8209069926,-103.500036937,NO
131,1.5,32.38,-99.68,0.189466239178,0.676036568703,"[0.4580103782753272, 0.014717167262082553, 0.37593080193540657, 0.15134165252718357]",34.5325444754,-96.503047451,NO
132,1.0,41.0,-98.68,0.275243010604,0.14198956503,"[0.25631156320415033, 0.26380934033546394, 0.2888361868013821, 0.1910429096590036]",41.8208592311,-95.1022681346,NO
133,2.75,34.28,-98.08,0.0608562478722,0.880975394657,"[0.1775348181717765, 0.4785267267198872, 0.19856780518634146, 0.14537064992199472]",34.5325444754,-96.503047451,NO
134,2.75,34.38,-98.0,0.0556192135177,0.88995252082,"[0.23744551614436998, 0.2429993685393194, 0.28329114026600566, 0.2362639750503051]",34.5325444754,-96.503047451,NO
135,1.5,43.58,-88.68,0.0989554286828,0.167678299219,"[0.47194227022664614, 0.08128539155973707, 0.3474331032329435, 0.09933923498067332]",41.8208592311,-95.1022681346,NO
136,0.75,44.58,-117.5,0.488918042589,0.203442735503,"[0.42312037838059496, 0.12208676942440674, 0.22957483998670536, 0.22521801220829296]",39.8209069926,-103.500036937,NO
137,0.75,36.88,-106.3,0.78808853179,0.111513400285,"[0.30450837682435494, 0.19463466145353078, 0.38846736458550907, 0.11238959713660521]",39.8209069926,-103.500036937,NO
138,0.75,42.08,-102.9,0.81354562164,0.0626402462845,"[0.5425268833029571, 0.028560185858574824, 0.007182793038731231, 0.4217301377997368]",39.8209069926,-103.500036937,NO
139,1.0,36.08,-97.9,0.0985674015938,0.793655273271,"[0.41666486634029565, 0.3308043880288777, 0.040587470810241624, 0.21194327482058492]",34.5325444754,-96.503047451,NO
140,1.5,37.7,-97.4,0.159484248199,0.553475703128,"[0.003370731719604866, 0.4358470476684041, 0.27045983990333117, 0.2903223807086599]",34.5325444754,-96.503047451,NO
141,0.75,30.38,-81.68,0.0736562100124,0.175638303546,"[0.2666641215639119, 0.22089892890004922, 0.23561001181931232, 0.2768269377167265]",38.3160331666,-80.7420034508,NO
142,1.0,35.88,-97.4,0.0551714510025,0.873614487147,"[0.5273401381492823, 0.08675505848024155, 0.20043376533334556, 0.18547103803713058]",34.5325444754,-96.503047451,NO
143,1.25,35.78,-96.4,0.0207553837464,0.94279649586,"[0.33172384890692685, 0.08806089859061408, 0.547262203225777, 0.03295304927668204]",34.5325444754,-96.503047451,NO
144,1.75,44.0,-102.58,0.617716905492,0.107508878799,"[0.17780225933072955, 0.25720438545002594, 0.24606749236706155, 0.3189258628521831]",39.8209069926,-103.500036937,NO
145,1.5,31.5,-83.5,0.0726971792031,0.191965333069,"[0.2207110640856476, 0.4820162879690904, 0.07733141241173004, 0.21994123553353187]",38.3160331666,-80.7420034508,NO
146,0.75,37.58,-97.28,0.145839723568,0.584905278122,"[0.19503119181479664, 0.22777948590566283, 0.19912395009926728, 0.37806537218027325]",34.5325444754,-96.503047451,NO
147,2.75,34.7,-100.5,0.330324406027,0.523848108271,"[0.2268244971874088, 0.22861889493727483, 0.25434902637655404, 0.2902075814987623]",34.5325444754,-96.503047451,NO
148,1.5,39.58,-103.18,0.997778443962,0.000989850061196,"[0.25190312427485234, 0.02764164474715751, 0.3755131162056649, 0.3449421147723252]",39.8209069926,-103.500036937,NO
149,1.0,39.08,-84.68,0.0360355207273,0.0817442773108,"[0.1131985495989328, 0.2635622966520708, 0.461774064322872, 0.1614650894261245]",38.3160331666,-80.7420034508,NO
150,2.5,34.0,-98.9,0.125235380487,0.779182501654,"[0.34846510758511956, 0.15773605697665002, 0.19667815026749902, 0.2971206851707314]",34.5325444754,-96.503047451,NO
151,2.0,39.78,-96.08,0.0771612805963,0.152415729943,"[0.23300918772237245, 0.373065835243236, 0.31427795287840515, 0.07964702415598644]",41.8208592311,-95.1022681346,NO
152,0.75,40.78,-95.4,0.021263730968,0.03569000777,"[0.4740604176975924, 0.10017595035708686, 0.1683777839031448, 0.2573858480421759]",41.8208592311,-95.1022681346,NO
153,0.75,31.9,-95.78,0.0590296643117,0.851749867796,"[0.0983454585694557, 0.3717202045444177, 0.04243778854613407, 0.4874965483399925]",34.5325444754,-96.503047451,NO
