ID,HAIL-SIZE,LAT,LONG,MEM_VAL_X,MEM_VAL_Y,MEMBERSHIP VALUES OF DATA POINT,CONVERGED_TO_PT_X,CONVERGED_TO_PT_Y,FUZZY
32,0.75,34.58,-87.0,0.477703255284,0.278612012332,"[0.2715786464311147, 0.2975315675067617, 0.1749358521522357, 0.25595393390988785]",38.0231490002,-81.5402317651,NO
33,2.0,34.7,-86.9,0.490720433998,0.274235240616,"[0.29421360925307566, 0.1464480157456819, 0.27899300406199284, 0.2803453709392495]",38.0231490002,-81.5402317651,NO
34,1.75,33.0,-90.08,0.216242468127,0.317832599527,"[0.2580926512050089, 0.12034271480215004, 0.44773086559008113, 0.17383376840276]",33.4883824941,-97.6385073744,NO
35,0.75,32.58,-96.78,0.00553072630919,0.0177433295011,"[0.29318042582872766, 0.4148876573708733, 0.08120767619327834, 0.21072424060712064]",33.4883824941,-97.6385073744,NO
36,1.75,29.68,-96.5,0.0426052687024,0.0925965641856,"[0.6046524071003252, 0.20305042022622538, 0.00522632706389096, 0.18707084560955856]",33.4883824941,-97.6385073744,NO
37,2.0,29.0,-96.68,0.0514440901051,0.105263141845,"[0.2023293609417001, 0.002196621109708768, 0.6136678774802086, 0.18180614046838256]",33.4883824941,-97.6385073744,NO
38,1.5,32.7,-83.58,0.686485718424,0.149273986467,"[0.45817509536165524, 0.1557081389128283, 0.2752982764526364, 0.11081848927288007]",38.0231490002,-81.5402317651,NO
39,1.0,35.5,-95.5,0.0304109593774,0.178896257386,"[0.48678143909580535, 0.06288499848735299, 0.44114851984083664, 0.009185042576005019]",33.4883824941,-97.6385073744,NO
40,0.75,34.0,-93.9,0.0555328718442,0.203853304971,"[0.09760333113076845, 0.0817805043046758, 0.47520680727920633, 0.3454093572853495]",33.4883824941,-97.6385073744,NO
41,0.75,34.08,-93.68,0.0617561541673,0.225948255646,"[0.29315441635288847, 0.12474335465130992, 0.2143885265035788, 0.36771370249222274]",33.4883824941,-97.6385073744,NO
42,0.75,33.7,-97.5,0.000209859054647,0.000808927624328,"[0.2389525977438952, 0.35301398894362507, 0.2738281888171959, 0.1342052244952839]",33.4883824941,-97.6385073744,NO
43,1.0,33.58,-97.78,0.000139981429492,0.000526769313269,"[0.0883367494799986, 0.12614074794344, 0.07799655031111466, 0.7075259522654469]",33.4883824941,-97.6385073744,NO
44,0.75,35.58,-91.4,0.129627370496,0.47455860377,"[0.045550977178952005, 0.4344376755784931, 0.32872289730583076, 0.19128844993672411]",40.6440965916,-92.7765455158,NO
45,0.75,35.7,-91.28,0.132868229114,0.487498353964,"[0.2384124167945483, 0.15901631633795027, 0.40689188812545146, 0.19567937874204983]",40.6440965916,-92.7765455158,NO
46,1.5,35.58,-91.28,0.134649225696,0.475699068354,"[0.09266851623776112, 0.39925251186013117, 0.14720203038845478, 0.360876941513653]",40.6440965916,-92.7765455158,NO
47,0.75,35.5,-90.4,0.179822854087,0.464363686715,"[0.5514700800017086, 0.2547743865802125, 0.17528631839590075, 0.018469215022177923]",40.6440965916,-92.7765455158,NO
48,0.75,31.78,-97.0,0.0110088046634,0.0315299823017,"[0.22560959761069646, 0.21612593831308743, 0.14245538031787172, 0.41580908375834424]",33.4883824941,-97.6385073744,NO
49,0.75,34.5,-92.28,0.105591028428,0.348667553608,"[0.24599022810644636, 0.01564941261107465, 0.6036548481791681, 0.13470551110331072]",33.4883824941,-97.6385073744,NO
50,1.0,33.7,-96.68,0.00354998754399,0.0137703246027,"[0.4003690382481262, 0.01959171849110505, 0.33508872072876716, 0.24495052253200156]",33.4883824941,-97.6385073744,NO
51,1.5,33.38,-96.9,0.00194949995093,0.00714604512314,"[0.29806144091675707, 0.22460507673028493, 0.16165096290362121, 0.31568251944933684]",33.4883824941,-97.6385073744,NO
52,0.75,33.2,-95.0,0.0280338472744,0.0939708656048,"[0.2492245045482872, 0.44656689414373457, 0.13258289702708498, 0.17162570428089327]",33.4883824941,-97.6385073744,NO
53,1.0,34.2,-92.0,0.117311037492,0.339281262358,"[0.4301653569684262, 0.10677992855765091, 0.4283499718914694, 0.03470474258245347]",33.4883824941,-97.6385073744,NO
54,2.0,33.7,-93.58,0.0644707193442,0.212946044193,"[0.20525178558760032, 0.3860949767592562, 0.2598724582420936, 0.14878077941104986]",33.4883824941,-97.6385073744,NO
55,1.0,33.5,-95.0,0.0278801937483,0.0993608136932,"[0.27370097177383407, 0.3728832819910605, 0.08667368642530389, 0.2667420598098015]",33.4883824941,-97.6385073744,NO
56,1.0,34.0,-98.5,0.00340782986597,0.0134110846271,"[0.30555556528413297, 0.30124062848538913, 0.2180653113145714, 0.17513849491590658]",33.4883824941,-97.6385073744,NO
57,1.5,34.38,-79.0,0.850306542532,0.0730002698495,"[0.16807844764163898, 0.2430081979786242, 0.23708020638916968, 0.3518331479905671]",38.0231490002,-81.5402317651,NO
58,1.0,33.7,-87.58,0.406044788144,0.292737415358,"[0.25681411813059307, 0.42115270067755434, 0.2506760046644609, 0.07135717652739165]",38.0231490002,-81.5402317651,NO
59,1.75,33.38,-87.0,0.452478995831,0.265513120595,"[0.00233535164136891, 0.2710799499873935, 0.3652803592662096, 0.361304339105028]",38.0231490002,-81.5402317651,NO
60,2.75,32.78,-86.68,0.465066732898,0.249444485073,"[0.0029364653635403993, 0.2571719534863114, 0.36115326051127594, 0.3787383206388724]",38.0231490002,-81.5402317651,NO
61,0.75,33.0,-85.9,0.537310337635,0.221551818873,"[0.2247131796566396, 0.23959310476346504, 0.026111587867317123, 0.5095821277125784]",38.0231490002,-81.5402317651,NO
62,2.0,33.2,-84.18,0.678957509409,0.156629498357,"[0.1841128691724407, 0.26207981052565615, 0.38567985041507713, 0.16812746988682603]",38.0231490002,-81.5402317651,NO
63,1.0,35.08,-81.08,0.906883647928,0.0476240991964,"[0.33719485723324255, 0.26173181283820685, 0.3635221576093272, 0.0375511723192234]",38.0231490002,-81.5402317651,NO
64,0.75,31.28,-92.78,0.101160576297,0.195904468067,"[0.13901146661521754, 0.5763515057990871, 0.20504699472571508, 0.0795900328599801]",33.4883824941,-97.6385073744,NO
65,0.75,30.5,-99.78,0.0285798895903,0.0729268885608,"[0.3890033670983814, 0.36147764162764046, 0.16919063855214928, 0.08032835272182888]",33.4883824941,-97.6385073744,NO
66,2.0,35.58,-81.4,0.931692571901,0.0356756279296,"[0.5200471128461822, 0.15435774242505199, 0.2048240286742921, 0.12077111605447367]",38.0231490002,-81.5402317651,NO
67,0.75,32.08,-98.28,0.00732085020409,0.0221776249137,"[0.3333733915923695, 0.26516259750178983, 0.15899552484250842, 0.24246848606333218]",33.4883824941,-97.6385073744,NO
68,1.0,30.28,-97.68,0.0272813051806,0.0661133445487,"[0.049345802717456894, 0.1093471708114418, 0.418685634195347, 0.42262139227575424]",33.4883824941,-97.6385073744,NO
69,2.0,33.2,-86.58,0.485268627369,0.247826323554,"[0.6474765686349985, 0.04015054979843993, 0.11285715732127256, 0.19951572424528902]",38.0231490002,-81.5402317651,NO
70,0.75,37.2,-91.0,0.111344290797,0.6471088445,"[0.2900619253579782, 0.23306713231690115, 0.22547081934929675, 0.25140012297582387]",40.6440965916,-92.7765455158,NO
71,0.75,41.7,-79.5,0.848467037308,0.0844976852988,"[0.12370367344084446, 0.11684482426745843, 0.4045553985066873, 0.35489610378500985]",38.0231490002,-81.5402317651,NO
72,2.5,41.38,-86.9,0.397506063691,0.446491077576,"[0.04273232502400937, 0.3972439689303864, 0.53324447700313, 0.026779229042474116]",40.6440965916,-92.7765455158,NO
73,3.0,42.38,-91.0,0.0492617449277,0.865914621514,"[0.07869620073684473, 0.25498952902945765, 0.2618826138675833, 0.4044316563661144]",40.6440965916,-92.7765455158,NO
74,1.75,37.88,-91.78,0.0646612053343,0.75468283264,"[0.05971626277847037, 0.22052969568480743, 0.374819169807778, 0.3449348717289442]",40.6440965916,-92.7765455158,NO
75,2.0,41.58,-86.68,0.419817646694,0.425090957171,"[0.17027595763984812, 0.26320460901555837, 0.37103458664208566, 0.19548484670250788]",40.6440965916,-92.7765455158,NO
76,0.75,41.7,-86.0,0.502388698782,0.35219933113,"[0.49517856116183806, 0.09842915389094589, 0.12236346622018202, 0.28402881872703395]",38.0231490002,-81.5402317651,NO
77,1.5,34.7,-96.78,0.00824556672557,0.0388078718841,"[0.3226077838170365, 0.13073017400082487, 0.50071499014526, 0.045947052036878704]",33.4883824941,-97.6385073744,NO
78,2.75,35.2,-95.4,0.0292324125409,0.15852792313,"[0.27702565170002974, 0.07394777997609359, 0.42400036183773887, 0.22502620648613783]",33.4883824941,-97.6385073744,NO
79,1.0,35.28,-95.58,0.0272011959798,0.150516576872,"[0.2112669801563971, 0.40180442264540567, 0.25999497976628977, 0.12693361743190754]",33.4883824941,-97.6385073744,NO
80,1.0,32.5,-94.68,0.0376370983493,0.108178184138,"[0.20533110731888207, 0.41891216961385463, 0.3483849577800451, 0.02737176528721821]",33.4883824941,-97.6385073744,NO
81,1.75,33.08,-93.9,0.0557588000259,0.166888321784,"[0.13207644657337198, 0.30254887612329273, 0.22287849451800024, 0.34249618278533517]",33.4883824941,-97.6385073744,NO
82,2.75,32.88,-93.68,0.062732638136,0.176265947861,"[0.5239399291403688, 0.22282789822274746, 0.2120119360193603, 0.041220236617523456]",33.4883824941,-97.6385073744,NO
83,1.75,32.7,-93.28,0.075845652651,0.196351552193,"[0.4695943617808764, 0.17154403104333713, 0.22727184508015538, 0.13158976209563109]",33.4883824941,-97.6385073744,NO
84,1.75,37.08,-89.58,0.200871815808,0.558288327694,"[0.4457539012392184, 0.44739451083002, 0.0789832047401409, 0.027868383190620728]",40.6440965916,-92.7765455158,NO
85,1.0,32.78,-98.9,0.00629238776475,0.0207443101024,"[0.3449055286122156, 0.21435834867377485, 0.17198326784561016, 0.2687528548683995]",33.4883824941,-97.6385073744,NO
86,0.75,33.2,-98.5,0.00277813345486,0.00975270206976,"[0.3586368717477151, 0.17933124934241618, 0.27872591533867924, 0.18330596357118947]",33.4883824941,-97.6385073744,NO
87,1.0,37.28,-96.68,0.0343523804513,0.296541901675,"[0.22175880356424896, 0.04466689780431994, 0.4001457142093176, 0.3334285844221135]",33.4883824941,-97.6385073744,NO
88,2.0,33.08,-98.58,0.00344830193398,0.0118901644588,"[0.23716349419464466, 0.1798427146507688, 0.2779117875326386, 0.30508200362194793]",33.4883824941,-97.6385073744,NO
89,2.75,39.0,-94.5,0.0268337327895,0.794358271465,"[0.3729449510032824, 0.33704374499886064, 0.18375355813626312, 0.1062577458615938]",40.6440965916,-92.7765455158,NO
90,2.0,39.38,-92.78,0.0126360479078,0.942802441066,"[0.2993964434906075, 0.30596154369111994, 0.26575645985555674, 0.1288855529627159]",40.6440965916,-92.7765455158,NO
91,1.0,40.88,-94.18,0.0106244308824,0.936019036469,"[0.25816357110863636, 0.22740937286536117, 0.22063728955034226, 0.2937897664756602]",40.6440965916,-92.7765455158,NO
92,0.75,38.78,-94.28,0.0282226424401,0.791939940387,"[0.32951595621100294, 0.000505796327337281, 0.6292838753793695, 0.04069437208229022]",40.6440965916,-92.7765455158,NO
93,1.75,39.0,-91.58,0.0376894776203,0.873879678275,"[0.5316685535095049, 0.02911409137931169, 0.1651078476531358, 0.27410950745804746]",40.6440965916,-92.7765455158,NO
94,1.5,35.0,-92.28,0.103064962475,0.391906791414,"[0.13759727062033172, 0.24020813653817677, 0.29006133985453914, 0.33213325298695234]",33.4883824941,-97.6385073744,NO
95,2.75,34.88,-81.28,0.895224499144,0.0534031461314,"[0.3599415653333193, 0.12751759099793478, 0.3680791814505035, 0.14446166221824253]",38.0231490002,-81.5402317651,NO
96,2.5,35.0,-80.9,0.902662428449,0.0495259616417,"[0.4209204080682433, 0.03786575331143748, 0.4905187273900558, 0.0506951112302633]",38.0231490002,-81.5402317651,NO
97,0.75,32.5,-85.0,0.586335006289,0.193824306453,"[0.16599003642825852, 0.21269731000952657, 0.3695148836654992, 0.25179776989671576]",38.0231490002,-81.5402317651,NO
98,2.75,34.5,-82.0,0.862219369663,0.0699870669324,"[0.3424091249250734, 0.2435859906644618, 0.2873084074837539, 0.12669647692671102]",38.0231490002,-81.5402317651,NO
99,4.0,35.0,-81.0,0.902709481387,0.049575221644,"[0.06363361012883581, 0.47736627290275657, 0.09399859836127206, 0.3650015186071355]",38.0231490002,-81.5402317651,NO
100,0.75,37.7,-76.4,0.839072732282,0.0804615039489,"[0.17667583077220306, 0.2895999117740348, 0.3859655320485311, 0.14775872540523102]",38.0231490002,-81.5402317651,NO
101,2.75,35.88,-78.78,0.900149526573,0.0502963467762,"[0.027704235206131515, 0.19030634423160028, 0.2878700270986378, 0.4941193934636305]",38.0231490002,-81.5402317651,NO
102,0.75,35.28,-99.0,0.0139094392346,0.0642392001494,"[0.3338587761050518, 0.276444794033529, 0.1438091739129059, 0.24588725594851332]",33.4883824941,-97.6385073744,NO
103,1.0,42.38,-96.4,0.0385642325187,0.587181587081,"[0.43111066045687263, 0.30198387866909376, 0.2343299043524996, 0.0325755565215341]",40.6440965916,-92.7765455158,NO
104,1.75,33.38,-97.08,0.00108343951409,0.00397212798631,"[0.3107960964677889, 0.12361200939703514, 0.24107197252122148, 0.3245199216139544]",33.4883824941,-97.6385073744,NO
105,2.0,43.58,-95.9,0.0459195355724,0.607630479683,"[0.28919005579038964, 0.2776784080162085, 0.1680768226880441, 0.2650547135053578]",40.6440965916,-92.7765455158,NO
106,2.0,43.7,-95.78,0.0468999735669,0.615760466369,"[0.21388808514244703, 0.2860956220631604, 0.18868234726161745, 0.31133394553277505]",40.6440965916,-92.7765455158,NO
107,0.75,35.38,-97.4,0.0123074662414,0.0645304109964,"[0.33088776441326145, 0.2339531073313958, 0.11085430753460057, 0.3243048207207423]",33.4883824941,-97.6385073744,NO
108,2.0,26.1,-80.18,0.503765457229,0.194811673284,"[0.21504929765863623, 0.009773918441575045, 0.34162434840900385, 0.43355243549078487]",38.0231490002,-81.5402317651,NO
109,1.0,36.5,-100.08,0.02541753322,0.124840846322,"[0.09865323030092892, 0.07174336023505386, 0.37416805611763376, 0.45543535334638335]",33.4883824941,-97.6385073744,NO
110,1.75,45.58,-89.08,0.195331409429,0.586524530974,"[0.14816457721468362, 0.13598392463113831, 0.35928553892316084, 0.3565659592310173]",40.6440965916,-92.7765455158,NO
111,0.75,43.2,-90.18,0.100106977621,0.76448681511,"[0.1953363603571288, 0.327638566333659, 0.2514775195175826, 0.2255475537916296]",40.6440965916,-92.7765455158,NO
112,1.0,46.08,-88.58,0.224398842284,0.545523963487,"[0.18545109500970494, 0.30631060947387806, 0.4307838954448095, 0.0774544000716075]",40.6440965916,-92.7765455158,NO
113,1.5,42.2,-73.4,0.690260631518,0.152873982464,"[0.27586537045351456, 0.268669971085552, 0.1293211216891956, 0.32614353677173785]",38.0231490002,-81.5402317651,NO
114,1.0,43.0,-91.78,0.0428364808001,0.863575063268,"[0.17828650299810198, 0.32571158124480715, 0.01788414416201347, 0.47811777159507735]",40.6440965916,-92.7765455158,NO
115,1.0,38.5,-93.68,0.0303567816445,0.806906190616,"[0.13092353451594746, 0.5680575841463081, 0.09832616532692026, 0.20269271601082417]",40.6440965916,-92.7765455158,NO
116,2.0,36.7,-97.08,0.0280887964237,0.199926635794,"[0.2671484386757522, 0.22384448469664095, 0.11123900801535641, 0.39776806861225034]",33.4883824941,-97.6385073744,NO
117,1.75,37.08,-94.68,0.0460463079604,0.48308822235,"[0.18677127210191002, 0.26154928818187845, 0.3106489215621866, 0.24103051815402482]",40.6440965916,-92.7765455158,NO
118,0.75,33.38,-82.0,0.792389960434,0.101141235174,"[0.07835712113572904, 0.27539953510976956, 0.51284321518931, 0.13340012856519146]",38.0231490002,-81.5402317651,NO
119,0.75,33.0,-85.0,0.609693484008,0.188112341872,"[0.1898257523244558, 0.30532464542264165, 0.22997537413964267, 0.2748742281132599]",38.0231490002,-81.5402317651,NO
120,2.0,31.5,-83.18,0.639438057089,0.162965273445,"[0.20886951394120773, 0.045491197934364964, 0.3669368282124071, 0.37870245991202023]",38.0231490002,-81.5402317651,NO
121,0.75,36.0,-102.58,0.0304853810549,0.115885503635,"[0.28690118870731274, 0.30914183434552095, 0.2619507388356702, 0.14200623811149618]",33.4883824941,-97.6385073744,NO
122,0.75,36.78,-100.5,0.0265835991417,0.128871362928,"[0.35500950749948795, 0.4846956291747576, 0.06627639249318558, 0.09401847083256885]",33.4883824941,-97.6385073744,NO
123,0.75,32.7,-96.9,0.00410489422864,0.0134481628892,"[0.33012169100817584, 0.3128723290874803, 0.043259486592113414, 0.31374649331223037]",33.4883824941,-97.6385073744,NO
124,0.75,32.78,-97.08,0.00282202083901,0.00938346113624,"[0.17800150034545176, 0.2977706438456411, 0.3028299328945656, 0.22139792291434146]",33.4883824941,-97.6385073744,NO
125,1.0,32.58,-95.18,0.0264967921333,0.0799328546666,"[0.2594927666820089, 0.012283570997889922, 0.63024346411396, 0.09798019820614118]",33.4883824941,-97.6385073744,NO
126,0.75,30.08,-101.9,0.0437778235675,0.107025999727,"[0.3729095949634523, 0.29991253129124107, 0.024589379840570722, 0.30258849390473597]",33.4883824941,-97.6385073744,NO
127,1.0,32.38,-95.28,0.0257956494923,0.0756159611422,"[0.26611878834812264, 0.22165738362419024, 0.21983470798177837, 0.2923891200459087]",33.4883824941,-97.6385073744,NO
128,1.25,38.28,-101.78,0.0200990493495,0.0953992442588,"[0.12616815493739558, 0.288086868528818, 0.26586471128162503, 0.31988026525216146]",41.7513478469,-102.299273042,NO
129,0.75,41.88,-103.58,0.00311453253708,0.013271803819,"[0.2756213596307359, 0.3148224834293534, 0.08940800429080036, 0.32014815264911023]",41.7513478469,-102.299273042,NO
130,2.75,38.0,-100.68,0.0245440893445,0.129909209896,"[0.3167048090082831, 0.0072672306589325695, 0.38629236752836543, 0.28973559280441885]",41.7513478469,-102.299273042,NO
131,1.5,32.38,-99.68,0.0136734058185,0.0424091103986,"[0.46527711228436386, 0.3448942484668408, 0.008120504966516727, 0.18170813428227847]",33.4883824941,-97.6385073744,NO
132,1.0,41.0,-98.68,0.0270890252912,0.237178820709,"[0.29796505209570673, 0.42040973035133267, 0.17076658262311437, 0.11085863492984631]",41.7513478469,-102.299273042,NO
133,2.75,34.28,-98.08,0.00290972640996,0.0121403771251,"[0.42604988642489866, 0.3197113968859839, 0.08946112094062793, 0.16477759574848938]",33.4883824941,-97.6385073744,NO
134,2.75,34.38,-98.0,0.00327369087554,0.0139249659201,"[0.1307928428441985, 0.1539567940237473, 0.3373291812058292, 0.377921181926225]",33.4883824941,-97.6385073744,NO
135,1.5,43.58,-88.68,0.196576483782,0.630420961184,"[0.18491310979262915, 0.47290441618034, 0.08550102974256128, 0.2566814442844695]",40.6440965916,-92.7765455158,NO
136,0.75,44.58,-117.5,0.0884472875852,0.189059838161,"[0.4384711730402126, 0.17326215507524187, 0.05567800446784622, 0.3325886674166993]",41.7513478469,-102.299273042,NO
137,0.75,36.88,-106.3,0.0372635356258,0.116431040686,"[0.503434180034434, 0.26661625789324656, 0.15744943258614263, 0.07250012948617686]",41.7513478469,-102.299273042,NO
138,0.75,42.08,-102.9,0.00098159574298,0.00446986792508,"[0.20265587296383014, 0.08694192949506563, 0.37202077252808363, 0.33838142501302065]",41.7513478469,-102.299273042,NO
139,1.0,36.08,-97.9,0.0193273571234,0.111155685682,"[0.07417601643441124, 0.3398988488819, 0.3657830548705253, 0.22014207981316353]",33.4883824941,-97.6385073744,NO
140,1.5,37.7,-97.4,0.0336605037682,0.282159267817,"[0.19155042490239407, 0.43944613405376176, 0.057102289082954165, 0.3119011519608899]",33.4883824941,-97.6385073744,NO
141,0.75,30.38,-81.68,0.632525140986,0.160485205894,"[0.27595234503977223, 0.3030337258871876, 0.11697891883727689, 0.3040350102357633]",38.0231490002,-81.5402317651,NO
142,1.0,35.88,-97.4,0.0180481695738,0.104494655687,"[0.29959653589428814, 0.15854978417580776, 0.1774411200814745, 0.36441255984842974]",33.4883824941,-97.6385073744,NO
143,1.25,35.78,-96.4,0.0228102168958,0.139124933167,"[0.4069579987650948, 0.36354299622274283, 0.034998803177599035, 0.1945002018345633]",33.4883824941,-97.6385073744,NO
144,1.75,44.0,-102.58,0.0100897234003,0.0453301650821,"[0.12053782506920485, 0.37220149694205495, 0.23263267168333607, 0.2746280063054042]",41.7513478469,-102.299273042,NO
145,1.5,31.5,-83.5,0.625073312395,0.169115028342,"[0.014943933823851334, 0.27036445078576904, 0.40234692952407314, 0.3123446858663065]",38.0231490002,-81.5402317651,NO
146,0.75,37.58,-97.28,0.0335124370062,0.280097889886,"[0.2412088419956842, 0.2439407299494052, 0.256166476405643, 0.2586839516492676]",33.4883824941,-97.6385073744,NO
147,2.75,34.7,-100.5,0.0202145652719,0.078766912967,"[0.3379204238666492, 0.18518531050425885, 0.31850216706472045, 0.15839209856437136]",33.4883824941,-97.6385073744,NO
148,1.5,39.58,-103.18,0.00987332169018,0.0427012961385,"[0.1039212586777257, 0.1395645150481561, 0.3863780827476225, 0.3701361435264957]",41.7513478469,-102.299273042,NO
149,1.0,39.08,-84.68,0.801811802332,0.126826063868,"[0.2279920047934427, 0.16170634366893963, 0.36666450844726883, 0.2436371430903489]",38.0231490002,-81.5402317651,NO
150,2.5,34.0,-98.9,0.00579593141878,0.0224678796591,"[0.019068163073685, 0.3105194353456732, 0.297954382078395, 0.3724580195022468]",33.4883824941,-97.6385073744,NO
151,2.0,39.78,-96.08,0.0336244117434,0.626371649825,"[0.25933148208513485, 0.15475660378310488, 0.4920767115586952, 0.09383520257306506]",40.6440965916,-92.7765455158,NO
152,0.75,40.78,-95.4,0.0261229300591,0.777613974044,"[0.249640461457189, 0.28423203841832484, 0.29725061422651433, 0.1688768858979719]",40.6440965916,-92.7765455158,NO
