ID,HAIL-SIZE,LAT,LONG,MEM_VAL_X,MEM_VAL_Y,MEMBERSHIP VALUES OF DATA POINT,CONVERGED_TO_PT_X,CONVERGED_TO_PT_Y,FUZZY
36,1.75,29.68,-96.5,0.0659893083988,0.151232577965,"[0.3644955996547526, 0.4240928023932424, 0.005516956144878533, 0.20589464180712652]",34.3856637163,-97.8137925799,NO
37,2.0,29.0,-96.68,0.0758165016865,0.161408113224,"[0.12922192602977794, 0.1856542519822696, 0.31346872930841724, 0.3716550926795353]",34.3856637163,-97.8137925799,NO
38,1.5,32.7,-83.58,0.833795443874,0.0846683406163,"[0.2304842831304427, 0.4651897254309027, 0.05534532025586445, 0.2489806711827903]",36.0674044271,-81.8393975246,NO
39,1.0,35.5,-95.5,0.0256933136571,0.208163368062,"[0.2802593675635458, 0.20414602873251914, 0.2889062714388139, 0.2266883322651212]",34.3856637163,-97.8137925799,NO
40,0.75,34.0,-93.9,0.0623912874222,0.281638114561,"[0.22559531830370072, 0.248318254111681, 0.20657451008631592, 0.31951191749830227]",34.3856637163,-97.8137925799,NO
41,0.75,34.08,-93.68,0.0680986621805,0.306735768466,"[0.2985879510788563, 0.23077952401143945, 0.18680444796466267, 0.28382807694504164]",34.3856637163,-97.8137925799,NO
42,0.75,33.7,-97.5,0.00226133315424,0.0103758125313,"[0.01031573185812592, 0.41094870920067234, 0.25766097494246665, 0.3210745839987351]",34.3856637163,-97.8137925799,NO
43,1.0,33.58,-97.78,0.00247406912933,0.010986537893,"[0.21748592613507028, 0.3634159955615035, 0.058023558691242434, 0.36107451961218384]",34.3856637163,-97.8137925799,NO
44,0.75,35.58,-91.4,0.123559598673,0.55636905603,"[0.24311681793674314, 0.42692682838822293, 0.12498637452771422, 0.20496997914731951]",39.7369746083,-93.2284123723,NO
45,0.75,35.7,-91.28,0.126004004003,0.567467795321,"[0.3014129300344123, 0.41281413287522367, 0.23509124756313196, 0.050681689527231934]",39.7369746083,-93.2284123723,NO
46,1.5,35.58,-91.28,0.129152796562,0.554946160602,"[0.03350689593183071, 0.3882226965935229, 0.24498829247561646, 0.33328211499903004]",39.7369746083,-93.2284123723,NO
47,0.75,35.5,-90.4,0.181985522559,0.523119967687,"[0.32809916997683014, 0.40631950017118473, 0.25440421336219765, 0.011177116489787418]",39.7369746083,-93.2284123723,NO
48,0.75,31.78,-97.0,0.0256853364575,0.0823678139013,"[0.29164804554454216, 0.07176811425151236, 0.3064921236809563, 0.33009171652298913]",34.3856637163,-97.8137925799,NO
49,0.75,34.5,-92.28,0.109222282776,0.433882710894,"[0.3157979202463836, 0.04632463080334286, 0.499032036278743, 0.13884541267153044]",39.7369746083,-93.2284123723,NO
50,1.0,33.7,-96.68,0.00741930764596,0.0346928205679,"[0.20993632262962553, 0.41744348800687053, 0.31518424112822807, 0.05743594823527599]",34.3856637163,-97.8137925799,NO
51,1.5,33.38,-96.9,0.00753614728283,0.0327666207661,"[0.5675543277679793, 0.17217276187270408, 0.21794858329572128, 0.04232432706359534]",34.3856637163,-97.8137925799,NO
52,0.75,33.2,-95.0,0.0393089483116,0.156052032175,"[0.09444288224534254, 0.258143848655291, 0.24431550999960944, 0.40309775909975704]",34.3856637163,-97.8137925799,NO
53,1.0,34.2,-92.0,0.125041696519,0.418764660271,"[0.2899256986145257, 0.37050578137474743, 0.04178087477514397, 0.29778764523558293]",39.7369746083,-93.2284123723,NO
54,2.0,33.7,-93.58,0.0740953294014,0.292463710364,"[0.4304166110360098, 0.26493037136252284, 0.11720132014328738, 0.18745169745817986]",34.3856637163,-97.8137925799,NO
55,1.0,33.5,-95.0,0.0370572718911,0.159081070661,"[0.32539114605370195, 0.13000479629532838, 0.1612223361443388, 0.3833817215066308]",34.3856637163,-97.8137925799,NO
56,1.0,34.0,-98.5,0.00213813568281,0.00992067128835,"[0.26776551056117537, 0.02805193443761173, 0.02536185051095217, 0.6788207044902608]",34.3856637163,-97.8137925799,NO
57,1.5,34.38,-79.0,0.914636151045,0.0431369140276,"[0.20471897138793865, 0.022205081244815884, 0.30452691533065784, 0.46854903203658765]",36.0674044271,-81.8393975246,NO
58,1.0,33.7,-87.58,0.488526998852,0.278438391531,"[0.29793751458904355, 0.31086555263963306, 0.1278470694443904, 0.26334986332693316]",36.0674044271,-81.8393975246,NO
59,1.75,33.38,-87.0,0.552729258453,0.238589836056,"[0.17561487453050253, 0.3521525792461543, 0.029517286527960106, 0.44271525969538306]",36.0674044271,-81.8393975246,NO
60,2.75,32.78,-86.68,0.576208068165,0.218113771167,"[0.10983362822644298, 0.39239392279320034, 0.18476845920257054, 0.3130039897777862]",36.0674044271,-81.8393975246,NO
61,0.75,33.0,-85.9,0.664211204007,0.175214507882,"[0.30828072890334535, 0.35650130991792356, 0.20034073952262402, 0.13487722165610697]",36.0674044271,-81.8393975246,NO
62,2.0,33.2,-84.18,0.824672080195,0.0915013226406,"[0.5653741269350362, 0.08552529660619425, 0.33142304484623614, 0.017677531612533402]",36.0674044271,-81.8393975246,NO
63,1.0,35.08,-81.08,0.983069170883,0.0089751722383,"[0.35959597314614683, 0.45273977261394016, 0.054459316575315705, 0.13320493766459726]",36.0674044271,-81.8393975246,NO
64,0.75,31.28,-92.78,0.130977946748,0.261892143515,"[0.17083798479549742, 0.2553764902548772, 0.22887124656980784, 0.3449142783798176]",34.3856637163,-97.8137925799,NO
65,0.75,30.5,-99.78,0.0407003604138,0.112032539767,"[0.029824148812380716, 0.3215037000588015, 0.3147954769459527, 0.33387667418286493]",34.3856637163,-97.8137925799,NO
66,2.0,35.58,-81.4,0.995017099218,0.00268894960701,"[0.1625215192520653, 0.1884971101209362, 0.4848991319596243, 0.16408223866737418]",36.0674044271,-81.8393975246,NO
67,0.75,32.08,-98.28,0.0172140981288,0.0585840638985,"[0.45610534583762785, 0.1291373873267331, 0.07390623903326375, 0.34085102780237525]",34.3856637163,-97.8137925799,NO
68,1.0,30.28,-97.68,0.0455511746925,0.11876879499,"[0.3534425234031478, 0.23494622759334277, 0.3405720808847525, 0.07103916811875702]",34.3856637163,-97.8137925799,NO
69,2.0,33.2,-86.58,0.596863279102,0.212783905879,"[0.3234605488178511, 0.38216357462695083, 0.19407506127110744, 0.10030081528409072]",36.0674044271,-81.8393975246,NO
70,0.75,37.2,-91.0,0.0942019440983,0.718051802488,"[0.2715050973778707, 0.28414930955713713, 0.11936914841991808, 0.3249764446450742]",39.7369746083,-93.2284123723,NO
71,0.75,41.7,-79.5,0.740673030032,0.143590965418,"[0.12888311163876948, 0.24200868620763125, 0.34844707465645947, 0.2806611274971398]",36.0674044271,-81.8393975246,NO
72,2.5,41.38,-86.9,0.360964617535,0.458534227532,"[0.22584473869306568, 0.5472207328870873, 0.06853096250949917, 0.15840356591034785]",39.7369746083,-93.2284123723,NO
73,3.0,42.38,-91.0,0.0755480023182,0.785996470297,"[0.21730802056657703, 0.16844646735704513, 0.3788387908712243, 0.23540672120515346]",39.7369746083,-93.2284123723,NO
74,1.75,37.88,-91.78,0.044250789868,0.83684139862,"[0.36119154043753243, 0.00913877565439931, 0.40005471670998394, 0.22961496719808433]",39.7369746083,-93.2284123723,NO
75,2.0,41.58,-86.68,0.376767543007,0.441777094393,"[0.4349027253420625, 0.12142862959990466, 0.026461473977864268, 0.41720717108016864]",39.7369746083,-93.2284123723,NO
76,0.75,41.7,-86.0,0.438067872082,0.385792439983,"[0.18986248089086485, 0.37973020125997614, 0.13397925323591883, 0.2964280646132401]",36.0674044271,-81.8393975246,NO
77,1.5,34.7,-96.78,0.00499341755021,0.0295975684641,"[0.011606133236207229, 0.5794607890418184, 0.1690162253764294, 0.23991685234554502]",34.3856637163,-97.8137925799,NO
78,2.75,35.2,-95.4,0.0262208973855,0.191797749211,"[0.26791903686097834, 0.22104066223111568, 0.2801617628643873, 0.23087853804351863]",34.3856637163,-97.8137925799,NO
79,1.0,35.28,-95.58,0.0234520888666,0.175241762263,"[0.004723342971827116, 0.45727002945304207, 0.4836445747542803, 0.054362052820850555]",34.3856637163,-97.8137925799,NO
80,1.0,32.5,-94.68,0.0541690879299,0.177314156958,"[0.31083240851523997, 0.4075168766451674, 0.02104120690808102, 0.26060950793151144]",34.3856637163,-97.8137925799,NO
81,1.75,33.08,-93.9,0.0698266785774,0.242095820545,"[0.22322842850224156, 0.29101912468470503, 0.09085065358053425, 0.3949017932325192]",34.3856637163,-97.8137925799,NO
82,2.75,32.88,-93.68,0.0787046180654,0.251996397494,"[0.06849524483404637, 0.41020914107289225, 0.07564836557366482, 0.44564724851939663]",34.3856637163,-97.8137925799,NO
83,1.75,32.7,-93.28,0.0940912289048,0.271844982046,"[0.24116735219695046, 0.2981377418762606, 0.0846117544315377, 0.37608315149525123]",34.3856637163,-97.8137925799,NO
84,1.75,37.08,-89.58,0.195823416593,0.595564913582,"[0.18093918311814602, 0.2874113651535795, 0.2747708979096487, 0.2568785538186258]",39.7369746083,-93.2284123723,NO
85,1.0,32.78,-98.9,0.01140459809,0.0427273875188,"[0.15578682766974064, 0.12304657774621522, 0.3941490753267793, 0.3270175192572648]",34.3856637163,-97.8137925799,NO
86,0.75,33.2,-98.5,0.00625501763641,0.0253465701464,"[0.5536762379566037, 0.055969335625162354, 0.14037026777095712, 0.2499841586472767]",34.3856637163,-97.8137925799,NO
87,1.0,37.28,-96.68,0.0256608938647,0.315349331173,"[0.41413053886858464, 0.3676400579413, 0.06855638410222897, 0.1496730190878864]",34.3856637163,-97.8137925799,NO
88,2.0,33.08,-98.58,0.00748107907076,0.0296505247295,"[0.20015552501294923, 0.319089401456955, 0.15168849370240473, 0.3290665798276911]",34.3856637163,-97.8137925799,NO
89,2.75,39.0,-94.5,0.011843551428,0.907156015869,"[0.3404792225078002, 0.031215826260381368, 0.2563568546498653, 0.37194809658195305]",39.7369746083,-93.2284123723,NO
90,2.0,39.38,-92.78,0.00222024043074,0.989923616147,"[0.34030858189128954, 0.2968351005986129, 0.22716215752885616, 0.1356941599812415]",39.7369746083,-93.2284123723,NO
91,1.0,40.88,-94.18,0.012163347268,0.928486115792,"[0.20556525083206073, 0.47720626017168305, 0.18273592770114974, 0.1344925612951063]",39.7369746083,-93.2284123723,NO
92,0.75,38.78,-94.28,0.0115291860592,0.912845554602,"[0.19796468471149642, 0.32728534397808834, 0.2772459821471664, 0.19750398916324874]",39.7369746083,-93.2284123723,NO
93,1.75,39.0,-91.58,0.0275736608174,0.90822485758,"[0.4788011906340832, 0.38279824565595516, 0.08027715141368462, 0.0581234122962769]",39.7369746083,-93.2284123723,NO
94,1.5,35.0,-92.28,0.10119381778,0.482594457789,"[0.17492219356489108, 0.2726125604596108, 0.4109558187502002, 0.14150942722529797]",39.7369746083,-93.2284123723,NO
95,2.75,34.88,-81.28,0.980826838936,0.0101501475552,"[0.39736488535701503, 0.23270505852517614, 0.05217135198949479, 0.3177587041283141]",36.0674044271,-81.8393975246,NO
96,2.5,35.0,-80.9,0.978574886673,0.011300593329,"[0.2360962732054667, 0.17302732063582388, 0.284881765695569, 0.30599464046314045]",36.0674044271,-81.8393975246,NO
97,0.75,32.5,-85.0,0.727143872191,0.138724384294,"[0.45930114559186974, 0.0906630363173912, 0.43927977932858314, 0.010756038762156037]",36.0674044271,-81.8393975246,NO
98,2.75,34.5,-82.0,0.970216816306,0.015799111395,"[0.3387070767693908, 0.13403814655321955, 0.2233491972764327, 0.30390557940095697]",36.0674044271,-81.8393975246,NO
99,4.0,35.0,-81.0,0.980177651156,0.0104733905012,"[0.062253065456726514, 0.0401908032040665, 0.34604168034910665, 0.5515144509901004]",36.0674044271,-81.8393975246,NO
100,0.75,37.7,-76.4,0.818929937783,0.091936518409,"[0.5655790235061585, 0.08757923270687287, 0.2586490038914314, 0.08819273989553715]",36.0674044271,-81.8393975246,NO
101,2.75,35.88,-78.78,0.925009914027,0.0387784540602,"[0.05083716009150505, 0.4549818847336085, 0.3361754926981731, 0.15800546247671332]",36.0674044271,-81.8393975246,NO
102,0.75,35.28,-99.0,0.00687077787787,0.0380443053509,"[0.4245794991552923, 0.3823843983335104, 0.19032910213875856, 0.0027070003724387463]",34.3856637163,-97.8137925799,NO
103,1.0,42.38,-96.4,0.0425040654999,0.619329924598,"[0.3356409722476317, 0.4228350213795439, 0.1412497487698412, 0.10027425760298334]",39.7369746083,-93.2284123723,NO
104,1.75,33.38,-97.08,0.00624245090345,0.027088246237,"[0.07315155922646943, 0.24061195477792605, 0.2573913674328541, 0.4288451185627504]",34.3856637163,-97.8137925799,NO
105,2.0,43.58,-95.9,0.0527386149802,0.605030937638,"[0.4042701341272095, 0.2110158284099567, 0.032308355837998605, 0.35240568162483515]",39.7369746083,-93.2284123723,NO
106,2.0,43.7,-95.78,0.0540604043697,0.608008304645,"[0.012206866521381908, 0.254638422305488, 0.06302699182785511, 0.670127719345275]",39.7369746083,-93.2284123723,NO
107,0.75,35.38,-97.4,0.00454277742375,0.0302484192255,"[0.2161756068001051, 0.3919117288872126, 0.34352894348390123, 0.04838372082878099]",34.3856637163,-97.8137925799,NO
108,2.0,26.1,-80.18,0.596176602742,0.171389154455,"[0.49436359162264615, 0.3299935297874991, 0.1100987801965462, 0.0655440983933085]",36.0674044271,-81.8393975246,NO
109,1.0,36.5,-100.08,0.020793914194,0.120098928015,"[0.2911652419583201, 0.21894497467442967, 0.2572728713535461, 0.23261691201370424]",34.3856637163,-97.8137925799,NO
110,1.75,45.58,-89.08,0.196261624572,0.547202608571,"[0.41401213664633696, 0.24663844365751658, 0.0875074659640518, 0.2518419537320947]",39.7369746083,-93.2284123723,NO
111,0.75,43.2,-90.18,0.122279035209,0.694690217999,"[0.42967149456511505, 0.0778287140637339, 0.38532596538220926, 0.10717382598894182]",39.7369746083,-93.2284123723,NO
112,1.0,46.08,-88.58,0.218279352111,0.51512447596,"[0.28401511230991516, 0.3168103462629968, 0.29401737750016993, 0.105157163926918]",39.7369746083,-93.2284123723,NO
113,1.5,42.2,-73.4,0.644069961832,0.175755204877,"[0.2821254558032974, 0.2304067807402613, 0.43544867631967155, 0.05201908713676986]",36.0674044271,-81.8393975246,NO
114,1.0,43.0,-91.78,0.0675891880138,0.778441499905,"[0.2927218032598651, 0.3473736320601801, 0.16243932494836422, 0.19746523973159072]",39.7369746083,-93.2284123723,NO
115,1.0,38.5,-93.68,0.0109302184164,0.929374567393,"[0.3128230247621553, 0.3752900378235122, 0.1309435239246233, 0.1809434134897091]",39.7369746083,-93.2284123723,NO
116,2.0,36.7,-97.08,0.0188586831112,0.181726874558,"[0.5159567213603545, 0.12164063212471038, 0.21172669673996225, 0.15067594977497287]",34.3856637163,-97.8137925799,NO
117,1.75,37.08,-94.68,0.0330626854372,0.59943792183,"[0.1885010317637742, 0.18459788355146725, 0.2585384493188686, 0.36836263536588987]",39.7369746083,-93.2284123723,NO
118,0.75,33.38,-82.0,0.9214277985,0.0403407692873,"[0.06105094058277821, 0.10148291280498824, 0.4016281249888186, 0.435838021623415]",36.0674044271,-81.8393975246,NO
119,0.75,33.0,-85.0,0.750347142246,0.129884497686,"[0.14202315339758564, 0.2522293395586491, 0.06504709964800547, 0.5407004073957598]",36.0674044271,-81.8393975246,NO
120,2.0,31.5,-83.18,0.782846020992,0.105716098921,"[0.18636938249603774, 0.24074466715861415, 0.19768246620400903, 0.3752034841413391]",36.0674044271,-81.8393975246,NO
121,0.75,36.0,-102.58,0.0310263749754,0.131207455842,"[0.09319564142393756, 0.3459171368857736, 0.18219868728359212, 0.37868853440669675]",34.3856637163,-97.8137925799,NO
122,0.75,36.78,-100.5,0.0241254500634,0.135990251134,"[0.22559873748091785, 0.1637360510313334, 0.29479275367268254, 0.3158724578150662]",34.3856637163,-97.8137925799,NO
123,0.75,32.7,-96.9,0.0141178036243,0.0534503787527,"[0.18317757582185926, 0.4635668382646907, 0.3515305166846446, 0.0017250692288055614]",34.3856637163,-97.8137925799,NO
124,0.75,32.78,-97.08,0.0118909605852,0.0457697913475,"[0.13118204816006138, 0.5208202217566135, 0.1061669192256736, 0.24183081085765162]",34.3856637163,-97.8137925799,NO
125,1.0,32.58,-95.18,0.041450676692,0.143711058609,"[0.1578993727353798, 0.1727438993040878, 0.15869759457485957, 0.5106591333856728]",34.3856637163,-97.8137925799,NO
126,0.75,30.08,-101.9,0.0530215986888,0.137927737828,"[0.27165539094780106, 0.28813124060341777, 0.3796853579854656, 0.060528010463315386]",34.3856637163,-97.8137925799,NO
127,1.0,32.38,-95.28,0.0417262139949,0.13940968665,"[0.175729152308094, 0.5605407143530318, 0.0686969507124465, 0.19503318262642785]",34.3856637163,-97.8137925799,NO
128,1.25,38.28,-101.78,0.0269047935586,0.143235432995,"[0.37792808654735627, 0.002453121158618588, 0.26820048718903944, 0.3514183051049856]",42.3766802444,-104.240416715,NO
129,0.75,41.88,-103.58,0.00125567317329,0.00566289384968,"[0.32249655038906483, 0.3910080675037722, 0.25161286015202833, 0.03488252195513446]",42.3766802444,-104.240416715,NO
130,2.75,38.0,-100.68,0.0282643693325,0.172300289414,"[0.20575868718838525, 0.04840820403108988, 0.3841580102410254, 0.3616750985394994]",34.3856637163,-97.8137925799,NO
131,1.5,32.38,-99.68,0.0194062149776,0.06724754489,"[0.23368654610217637, 0.2703726518644543, 0.10270952924359987, 0.39323127278976955]",34.3856637163,-97.8137925799,NO
132,1.0,41.0,-98.68,0.0368288358906,0.358617942013,"[0.3452497108476468, 0.2904758747947299, 0.08804946538792857, 0.27622494896969474]",39.7369746083,-93.2284123723,NO
133,2.75,34.28,-98.08,0.000297306058296,0.0014876155841,"[0.2970426636222561, 0.22090303802299527, 0.2887204095256501, 0.19333388882909847]",34.3856637163,-97.8137925799,NO
134,2.75,34.38,-98.0,0.000122895065625,0.000630007028856,"[0.00449374382041808, 0.27011754652692144, 0.40194997644066166, 0.3234387332119988]",34.3856637163,-97.8137925799,NO
135,1.5,43.58,-88.68,0.201344355203,0.589076054484,"[0.37917902940933185, 0.2832527245703054, 0.05647574514796948, 0.2810925008723931]",39.7369746083,-93.2284123723,NO
136,0.75,44.58,-117.5,0.0749428050832,0.164128610848,"[0.1920936378878836, 0.27820202925710324, 0.2598547175352902, 0.269849615319723]",42.3766802444,-104.240416715,NO
137,0.75,36.88,-106.3,0.0340319447066,0.113549089854,"[0.050662279337851314, 0.5292508921926559, 0.17854415022571113, 0.24154267824378176]",42.3766802444,-104.240416715,NO
138,0.75,42.08,-102.9,0.003624213631,0.0174630245988,"[0.06767356741251923, 0.458195584989006, 0.03025066696182348, 0.44388018063665124]",42.3766802444,-104.240416715,NO
139,1.0,36.08,-97.9,0.00982902908175,0.071824156353,"[0.25606151308513525, 0.3958133050782534, 0.3174564306062329, 0.030668751230378433]",34.3856637163,-97.8137925799,NO
140,1.5,37.7,-97.4,0.0263945525263,0.297860738192,"[0.28477831994344927, 0.25125256255975154, 0.10774527884636788, 0.3562238386504312]",34.3856637163,-97.8137925799,NO
141,0.75,30.38,-81.68,0.761098944138,0.112002866497,"[0.12984637999705828, 0.20165115515351137, 0.30144688172968104, 0.36705558311974934]",36.0674044271,-81.8393975246,NO
142,1.0,35.88,-97.4,0.00890011074304,0.066627622752,"[0.15023596508566886, 0.18774438805137067, 0.5524472303370157, 0.10957241652594471]",34.3856637163,-97.8137925799,NO
143,1.25,35.78,-96.4,0.0153730340405,0.126698417049,"[0.11036964026637884, 0.31097616672416434, 0.4791958807942215, 0.09945831221523535]",34.3856637163,-97.8137925799,NO
144,1.75,44.0,-102.58,0.0097477883066,0.0452632147896,"[0.18378690014757354, 0.30736841413859606, 0.3158366715273294, 0.19300801418650107]",42.3766802444,-104.240416715,NO
145,1.5,31.5,-83.5,0.769026560626,0.112499916839,"[0.28765390141085023, 0.08639694487788004, 0.2506967496499425, 0.3752524040613273]",36.0674044271,-81.8393975246,NO
146,0.75,37.58,-97.28,0.0257971739218,0.292910773889,"[0.22622458089261338, 0.30542454128812413, 0.09541124648234989, 0.37293963133691255]",34.3856637163,-97.8137925799,NO
147,2.75,34.7,-100.5,0.0171138465905,0.076409514703,"[0.5458902416521839, 0.02306610176085907, 0.2579946296571532, 0.17304902692980365]",34.3856637163,-97.8137925799,NO
148,1.5,39.58,-103.18,0.0149437132034,0.0702392735964,"[0.13851064217490466, 0.20327986698459966, 0.3135968103388106, 0.34461268050168514]",42.3766802444,-104.240416715,NO
149,1.0,39.08,-84.68,0.731161244853,0.172206836405,"[0.3443869898928939, 0.3165859064921111, 0.12088886632581809, 0.21813823728917694]",36.0674044271,-81.8393975246,NO
150,2.5,34.0,-98.9,0.00429546391972,0.0194748338154,"[0.24817587399140503, 0.27230886618030337, 0.28206718335439, 0.19744807647390147]",34.3856637163,-97.8137925799,NO
151,2.0,39.78,-96.08,0.0271141494327,0.708971251862,"[0.29221484591076596, 0.1700110454762815, 0.3101334427681086, 0.2276406658448439]",39.7369746083,-93.2284123723,NO
152,0.75,40.78,-95.4,0.0234579652453,0.812547687462,"[0.18847636018506325, 0.24200010752859827, 0.5620084370688757, 0.00751509521746276]",39.7369746083,-93.2284123723,NO
