ID,HAIL-SIZE,LAT,LONG,MEM_VAL_X,MEM_VAL_Y,MEMBERSHIP VALUES OF DATA POINT,CONVERGED_TO_PT_X,CONVERGED_TO_PT_Y,FUZZY
43,1.0,33.58,-97.78,0.00135917113912,0.000648332694516,"[0.023320830919074702, 0.2512141485211766, 0.39413403251990553, 0.33133098803984323]",33.8235216663,-97.8761401157,NO
44,0.75,35.58,-91.4,0.526879781543,0.0697697220446,"[0.19345979725293597, 0.25958428851086096, 0.32234860572224133, 0.22460730851396166]",39.7234200594,-94.2287819802,NO
45,0.75,35.7,-91.28,0.535093995428,0.0695391403694,"[0.19336216714260918, 0.2597492317763866, 0.3107546202460748, 0.23613398083492929]",39.7234200594,-94.2287819802,NO
46,1.5,35.58,-91.28,0.524589573527,0.0702965752943,"[0.3399834495779668, 0.3686987491476351, 0.060642102300725996, 0.2306756989736721]",39.7234200594,-94.2287819802,NO
47,0.75,35.5,-90.4,0.493185350167,0.0740716567784,"[0.24268068634740375, 0.14876658732244327, 0.41094436786915733, 0.19760835846099556]",39.7234200594,-94.2287819802,NO
48,0.75,31.78,-97.0,0.0624350506096,0.0296111145176,"[0.22520979072740827, 0.3128094793827604, 0.3285558634420621, 0.13342486644776902]",33.8235216663,-97.8761401157,NO
49,0.75,34.5,-92.28,0.424590634675,0.0715080476731,"[0.1651466614606641, 0.19743392137145388, 0.44352995675666756, 0.19388946041121444]",39.7234200594,-94.2287819802,NO
50,1.0,33.7,-96.68,0.0326593315413,0.0117709720928,"[0.2697335619132738, 0.22331416463935055, 0.21086023331093598, 0.2960920401364396]",33.8235216663,-97.8761401157,NO
51,1.5,33.38,-96.9,0.0234767095964,0.00927655912751,"[0.36514130120105015, 0.0745369667563202, 0.03958261841210663, 0.520739113630523]",33.8235216663,-97.8761401157,NO
52,0.75,33.2,-95.0,0.155301723834,0.0441067984543,"[0.3711034810246826, 0.3870596312823423, 0.07701254159047734, 0.16482434610249788]",33.8235216663,-97.8761401157,NO
53,1.0,34.2,-92.0,0.407952954031,0.073993807822,"[0.15488033373605387, 0.32004105162581664, 0.1470524769205802, 0.37802613771754934]",33.8235216663,-97.8761401157,NO
54,2.0,33.7,-93.58,0.294553477795,0.0637350965761,"[0.26383926592053475, 0.23458273600778703, 0.22045696735233605, 0.2811210307193423]",33.8235216663,-97.8761401157,NO
55,1.0,33.5,-95.0,0.163373059453,0.0438085612155,"[0.15564177829121775, 0.3206983963046499, 0.33128197438483287, 0.19237785101929947]",33.8235216663,-97.8761401157,NO
56,1.0,34.0,-98.5,0.00805500755071,0.00452340966067,"[0.3363400947860441, 0.1888004449918183, 0.3158111679138301, 0.15904829230830755]",33.8235216663,-97.8761401157,NO
57,1.5,34.38,-79.0,0.0501211045666,0.0197615157277,"[0.258438481962064, 0.1504035622717337, 0.2751525928684427, 0.31600536289775966]",37.7718883767,-80.7548431964,NO
58,1.0,33.7,-87.58,0.305853677891,0.0757116309187,"[0.2408064781339214, 0.21672978516842895, 0.29389516250995384, 0.2485685741876958]",37.7718883767,-80.7548431964,NO
59,1.75,33.38,-87.0,0.276283312001,0.0731326199694,"[0.2996559970564979, 0.4043595167010257, 0.13741600756919078, 0.15856847867328547]",37.7718883767,-80.7548431964,NO
60,2.75,32.78,-86.68,0.259390609833,0.0735639361594,"[0.19932882050481832, 0.38227693681411995, 0.15047707477739192, 0.26791716790366976]",37.7718883767,-80.7548431964,NO
61,0.75,33.0,-85.9,0.227413860921,0.0661805224369,"[0.33313686345881854, 0.3487076326410887, 0.2822950167090212, 0.035860487191071495]",37.7718883767,-80.7548431964,NO
62,2.0,33.2,-84.18,0.154939183081,0.0490327198098,"[0.19665819644275934, 0.2877015185648495, 0.2541180064254017, 0.26152227856698934]",37.7718883767,-80.7548431964,NO
63,1.0,35.08,-81.08,0.0352333586965,0.0123949631499,"[0.19397541946107605, 0.07389763018597671, 0.12646332592449316, 0.6056636244284541]",37.7718883767,-80.7548431964,NO
64,0.75,31.28,-92.78,0.252477089018,0.0795816849458,"[0.2926268019119983, 0.007578387775034226, 0.46113238884219937, 0.2386624214707681]",33.8235216663,-97.8761401157,NO
65,0.75,30.5,-99.78,0.100308432618,0.0780007772716,"[0.2662711355996046, 0.2752812276266483, 0.34620557958657083, 0.1122420571871763]",33.8235216663,-97.8761401157,NO
66,2.0,35.58,-81.4,0.0272859187406,0.00932703604632,"[0.01595926216754509, 0.24027839018049185, 0.4237385818801264, 0.3200237657718367]",37.7718883767,-80.7548431964,NO
67,0.75,32.08,-98.28,0.0396557157276,0.0231697585491,"[0.38158009533005266, 0.12937779278323755, 0.23239774969641044, 0.25664436219029935]",33.8235216663,-97.8761401157,NO
68,1.0,30.28,-97.68,0.100990713751,0.0585977627372,"[0.31977944604123026, 0.1406114799642293, 0.16827748712170706, 0.3713315868728334]",33.8235216663,-97.8761401157,NO
69,2.0,33.2,-86.58,0.256767132956,0.070775035694,"[0.041388485978625704, 0.3373467955284996, 0.4081271870480371, 0.2131375314448376]",37.7718883767,-80.7548431964,NO
70,0.75,37.2,-91.0,0.652316786248,0.0602784928894,"[0.1015929808660498, 0.22247143956694806, 0.17200308592758537, 0.5039324936394167]",39.7234200594,-94.2287819802,NO
71,0.75,41.7,-79.5,0.0671124478053,0.0257309516603,"[0.1971760486967734, 0.12443949771998376, 0.1128695268134479, 0.565514926769795]",37.7718883767,-80.7548431964,NO
72,2.5,41.38,-86.9,0.380822657044,0.077811646932,"[0.23723376136139987, 0.18413751602734832, 0.184626977640228, 0.39400174497102386]",37.7718883767,-80.7548431964,NO
73,3.0,42.38,-91.0,0.717309234687,0.0802987887183,"[0.40639266910614724, 0.3724793319732085, 0.2153721713460309, 0.005755827574613394]",39.7234200594,-94.2287819802,NO
74,1.75,37.88,-91.78,0.764179232159,0.0457475607464,"[0.6325255434606121, 0.12251181241659238, 0.15649050133876427, 0.08847214278403129]",39.7234200594,-94.2287819802,NO
75,2.0,41.58,-86.68,0.363796457275,0.0775896495541,"[0.27487439295246713, 0.11819724068910022, 0.3271298153444018, 0.27979855101403084]",37.7718883767,-80.7548431964,NO
76,0.75,41.7,-86.0,0.30827870194,0.0720322444575,"[0.3625708099388109, 0.2379176119038497, 0.14161954225161252, 0.25789203590572674]",37.7718883767,-80.7548431964,NO
77,1.5,34.7,-96.78,0.0571725755236,0.0181410886232,"[0.2059817539165061, 0.22688685805639996, 0.24391814302856257, 0.3232132449985312]",33.8235216663,-97.8761401157,NO
78,2.75,35.2,-95.4,0.249941837211,0.0481091590853,"[0.1181176216167822, 0.25058298571610826, 0.3422585608420515, 0.289040831825058]",33.8235216663,-97.8761401157,NO
79,1.0,35.28,-95.58,0.238118760672,0.0469463032643,"[0.188568760545337, 0.1781586670385774, 0.3771704557312137, 0.2561021166848718]",33.8235216663,-97.8761401157,NO
80,1.0,32.5,-94.68,0.169365245825,0.0520265602947,"[0.25028293754455794, 0.21369531474696082, 0.2826660973410704, 0.25335565036741087]",33.8235216663,-97.8761401157,NO
81,1.75,33.08,-93.9,0.239674869612,0.0608904789304,"[0.15379588308014663, 0.3576973682559219, 0.0625372976754267, 0.4259694509885047]",33.8235216663,-97.8761401157,NO
82,2.75,32.88,-93.68,0.247429887105,0.064040062058,"[0.020990498278372717, 0.18498672205898348, 0.10218758641490998, 0.6918351932477339]",33.8235216663,-97.8761401157,NO
83,1.75,32.7,-93.28,0.26545154638,0.0688925072795,"[0.1019217391379121, 0.05639049136054749, 0.44982640478540953, 0.39186136471613087]",33.8235216663,-97.8761401157,NO
84,1.75,37.08,-89.58,0.541061256718,0.070254689432,"[0.19969355682765766, 0.3328040770791413, 0.3894750461801676, 0.07802731991303352]",39.7234200594,-94.2287819802,NO
85,1.0,32.78,-98.9,0.0287677509815,0.0185880390927,"[0.20090561328158735, 0.2849271773887881, 0.21896087049615656, 0.295206338833468]",33.8235216663,-97.8761401157,NO
86,0.75,33.2,-98.5,0.012427966758,0.00722963182854,"[0.0583606113884329, 0.23643122220346718, 0.3578507564981897, 0.3473574099099102]",33.8235216663,-97.8761401157,NO
87,1.0,37.28,-96.68,0.472028393998,0.0815097664264,"[0.21490383135602364, 0.31142431379983526, 0.19964162334514346, 0.27403023149899763]",39.7234200594,-94.2287819802,NO
88,2.0,33.08,-98.58,0.0160477069678,0.00955832445258,"[0.012836312739101147, 0.35378215911833, 0.192087458278594, 0.44129406986397485]",33.8235216663,-97.8761401157,NO
89,2.75,39.0,-94.5,0.975353103829,0.00642713634718,"[0.14113495803286097, 0.45707838074935275, 0.1465701087274443, 0.2552165524903419]",39.7234200594,-94.2287819802,NO
90,2.0,39.38,-92.78,0.934467016235,0.0165140221375,"[0.07016202565834018, 0.3253308022821868, 0.17814536943575032, 0.4263618026237227]",39.7234200594,-94.2287819802,NO
91,1.0,40.88,-94.18,0.957788668104,0.0148351570885,"[0.1402207957709669, 0.3033074464240783, 0.13886276968374742, 0.4176089881212074]",39.7234200594,-94.2287819802,NO
92,0.75,38.78,-94.28,0.964021066744,0.00884175553848,"[0.3262477263417956, 0.22960339780242695, 0.11187939572704754, 0.3322694801287299]",39.7234200594,-94.2287819802,NO
93,1.75,39.0,-91.58,0.817560130958,0.0401350978791,"[0.18395701960287855, 0.3579805511173923, 0.28692541070133953, 0.1711370185783897]",39.7234200594,-94.2287819802,NO
94,1.5,35.0,-92.28,0.470755200397,0.0693414449367,"[0.24058796113628536, 0.30892532649839183, 0.3097048284466743, 0.1407818839186484]",39.7234200594,-94.2287819802,NO
95,2.75,34.88,-81.28,0.0415385465329,0.0145224379115,"[0.44855283293777976, 0.17386850309949572, 0.14968674109574467, 0.22789192286697982]",37.7718883767,-80.7548431964,NO
96,2.5,35.0,-80.9,0.0358333534582,0.0127506192406,"[0.24050180544909006, 0.2694975857846343, 0.17571328053816196, 0.31428732822811367]",37.7718883767,-80.7548431964,NO
97,0.75,32.5,-85.0,0.195477870215,0.0616434901023,"[0.21281721780544016, 0.11901897111497116, 0.31293646262157876, 0.35522734845800996]",37.7718883767,-80.7548431964,NO
98,2.75,34.5,-82.0,0.0609745235238,0.0206983290156,"[0.3066398349977097, 0.22261593771788624, 0.05666488677730798, 0.4140793405070961]",37.7718883767,-80.7548431964,NO
99,4.0,35.0,-81.0,0.0364589950655,0.0129043967571,"[0.27919050443037424, 0.3119957950189889, 0.11482033963458868, 0.2939933609160481]",37.7718883767,-80.7548431964,NO
100,0.75,37.7,-76.4,0.0524318598488,0.0223867569095,"[0.059567482582213, 0.35346880177360296, 0.5312127803666785, 0.05575093527750538]",37.7718883767,-80.7548431964,NO
101,2.75,35.88,-78.78,0.0278158212213,0.0108391705864,"[0.18968387117477165, 0.45657285518625296, 0.03790221307043515, 0.31584106056854017]",37.7718883767,-80.7548431964,NO
102,0.75,35.28,-99.0,0.0696022393649,0.0442617916405,"[0.34233040310193397, 0.1310641490002943, 0.07113831289126857, 0.4554671350065031]",33.8235216663,-97.8761401157,NO
103,1.0,42.38,-96.4,0.694010129314,0.165346042684,"[0.35867650522066596, 0.3413797172346346, 0.004559515170862214, 0.29538426237383714]",39.7234200594,-94.2287819802,NO
104,1.75,33.38,-97.08,0.0167919037812,0.00690979708905,"[0.053921381599365055, 0.203810310110848, 0.34092748488515157, 0.4013408234046355]",33.8235216663,-97.8761401157,NO
105,2.0,43.58,-95.9,0.646220806763,0.193987409742,"[0.1110253172171223, 0.25921228354065323, 0.314041594685799, 0.3157208045564256]",39.7234200594,-94.2287819802,NO
106,2.0,43.7,-95.78,0.645663387886,0.192699812864,"[0.08285677590540652, 0.467840136101841, 0.14658126581594408, 0.30272182217680843]",39.7234200594,-94.2287819802,NO
107,0.75,35.38,-97.4,0.080881494115,0.0283981870203,"[0.12466136864124147, 0.4169911666446263, 0.3157042353313802, 0.14264322938275192]",33.8235216663,-97.8761401157,NO
108,2.0,26.1,-80.18,0.188642308116,0.0901620202849,"[0.38799469048406565, 0.0544176067803282, 0.24274356440116654, 0.31484413833443964]",37.7718883767,-80.7548431964,NO
109,1.0,36.5,-100.08,0.1699543416,0.175915355096,"[0.3590121430003508, 0.48371619713621944, 0.13417490821359823, 0.02309675164983151]",33.8235216663,-97.8761401157,NO
110,1.75,45.58,-89.08,0.49388253485,0.137050862788,"[0.1587870209013459, 0.1334877353450007, 0.3522404199666337, 0.35548482378701973]",39.7234200594,-94.2287819802,NO
111,0.75,43.2,-90.18,0.628019860096,0.100339797984,"[0.24354376231904984, 0.18025052498445546, 0.3365954714954503, 0.2396102412010444]",39.7234200594,-94.2287819802,NO
112,1.0,46.08,-88.58,0.462193329539,0.140750853435,"[0.1851652682517775, 0.15754036196598542, 0.2172875433328412, 0.44000682644939576]",39.7234200594,-94.2287819802,NO
113,1.5,42.2,-73.4,0.123351006899,0.0599282153631,"[0.2317055563223432, 0.37318978033865835, 0.06354900224842272, 0.3315556610905757]",37.7718883767,-80.7548431964,NO
114,1.0,43.0,-91.78,0.729310172747,0.0886838857385,"[0.09261512120609439, 0.4710489743170905, 0.36711243295107926, 0.06922347152573599]",39.7234200594,-94.2287819802,NO
115,1.0,38.5,-93.68,0.933779538874,0.0150181130271,"[0.035597537911076435, 0.510165337164224, 0.03716753222463706, 0.4170695927000626]",39.7234200594,-94.2287819802,NO
116,2.0,36.7,-97.08,0.307313694504,0.0756621557093,"[0.36799446395417396, 0.3538101653719111, 0.16698904754056984, 0.11120632313334493]",33.8235216663,-97.8761401157,NO
117,1.75,37.08,-94.68,0.689671069857,0.0480347756118,"[0.14843643277397867, 0.36892310518366456, 0.15528051306502816, 0.3273599489773287]",39.7234200594,-94.2287819802,NO
118,0.75,33.38,-82.0,0.0895037368322,0.0314980794934,"[0.1911099531612914, 0.2920059874532051, 0.29788944860078514, 0.2189946107847182]",37.7718883767,-80.7548431964,NO
119,0.75,33.0,-85.0,0.189893254544,0.0580920731025,"[0.2689723511811315, 0.04927578392838151, 0.33896134264325145, 0.34279052224723555]",37.7718883767,-80.7548431964,NO
120,2.0,31.5,-83.18,0.156404197088,0.0563626828565,"[0.2168004646328504, 0.09326851874211291, 0.34159187822208537, 0.3483391384029513]",37.7718883767,-80.7548431964,NO
121,0.75,36.0,-102.58,0.154355880728,0.336312937377,"[0.5571136853295874, 0.11218288995876016, 0.14780908083398064, 0.1828943438776718]",33.8235216663,-97.8761401157,NO
122,0.75,36.78,-100.5,0.182052380765,0.233721956472,"[0.38727835868187493, 0.3778879157552706, 0.20444137353536487, 0.030392352027489515]",33.8235216663,-97.8761401157,NO
123,0.75,32.7,-96.9,0.0369500432812,0.0157700207722,"[0.01822116367124301, 0.43529302799711034, 0.3445659059782846, 0.201919902353362]",33.8235216663,-97.8761401157,NO
124,0.75,32.78,-97.08,0.0291730212044,0.0127967186724,"[0.16939540188978836, 0.09222958744356305, 0.5789204537578818, 0.15945455690876667]",33.8235216663,-97.8761401157,NO
125,1.0,32.58,-95.18,0.134846091232,0.0436699570823,"[0.2877685655005415, 0.21314542274769177, 0.3251091848572634, 0.17397682689450333]",33.8235216663,-97.8761401157,NO
126,0.75,30.08,-101.9,0.135798959755,0.139522052216,"[0.4215727131580951, 0.33085400349575866, 0.24143908114666038, 0.006134202199485859]",33.8235216663,-97.8761401157,NO
127,1.0,32.38,-95.28,0.128458128097,0.0434850159748,"[0.13219651330365711, 0.31290078183902625, 0.21740141327106444, 0.33750129158625214]",33.8235216663,-97.8761401157,NO
128,1.25,38.28,-101.78,0.162014996213,0.542046428378,"[0.06022108423586835, 0.3526626540723761, 0.05881050590540063, 0.5283057557863549]",42.1559278003,-103.49794614,NO
129,0.75,41.88,-103.58,0.000874048343867,0.998145687682,"[0.34971679357963376, 0.3514876416339499, 0.13772321862408213, 0.16107234616233407]",42.1559278003,-103.49794614,NO
130,2.75,38.0,-100.68,0.21350902322,0.384148688153,"[0.0846522406217913, 0.34071583059693483, 0.2689731710304356, 0.3056587577508382]",42.1559278003,-103.49794614,NO
131,1.5,32.38,-99.68,0.056483045973,0.0431443623368,"[0.3914244331805229, 0.21606877515022352, 0.04759462111732977, 0.34491217055192386]",33.8235216663,-97.8761401157,NO
132,1.0,41.0,-98.68,0.421155230401,0.376590582923,"[0.23140313637259693, 0.22070053418181657, 0.5338424979643304, 0.014053831481256131]",39.7234200594,-94.2287819802,NO
133,2.75,34.28,-98.08,0.00555753028174,0.00272459300669,"[0.27322108466732903, 0.03812904160130061, 0.3152051250645377, 0.3734447486668327]",33.8235216663,-97.8761401157,NO
134,2.75,34.38,-98.0,0.00750614374309,0.00356748298406,"[0.13337143385791864, 0.3570842697421573, 0.45612919305159005, 0.05341510334833394]",33.8235216663,-97.8761401157,NO
135,1.5,43.58,-88.68,0.5180405303,0.106828626012,"[0.3895718991938514, 0.12858085486880153, 0.38416422453494986, 0.09768302140239726]",39.7234200594,-94.2287819802,NO
136,0.75,44.58,-117.5,0.187745176772,0.5238736267,"[0.2967106420201569, 0.14868725236088587, 0.17897924259817988, 0.37562286302077724]",42.1559278003,-103.49794614,NO
137,0.75,36.88,-106.3,0.133744902768,0.577686736379,"[0.3112167593503548, 0.10116913406712881, 0.3546802054571052, 0.2329339011254111]",42.1559278003,-103.49794614,NO
138,0.75,42.08,-102.9,0.00396279212538,0.991963116346,"[0.14281134060607661, 0.21285790272141686, 0.4550990318888334, 0.18923172478367306]",42.1559278003,-103.49794614,NO
139,1.0,36.08,-97.9,0.148118768529,0.0586925706052,"[0.020323504859045802, 0.25900450457614743, 0.5168690786766831, 0.20380291188812374]",33.8235216663,-97.8761401157,NO
140,1.5,37.7,-97.4,0.447166569678,0.112673106368,"[0.2294587957961291, 0.3420859326433061, 0.30571708459179864, 0.12273818696876622]",39.7234200594,-94.2287819802,NO
141,0.75,30.38,-81.68,0.149577230887,0.0595654975398,"[0.557695272555732, 0.06106583702901739, 0.13813657598613302, 0.24310231442911737]",37.7718883767,-80.7548431964,NO
142,1.0,35.88,-97.4,0.143015143557,0.0468301029143,"[0.3015288686933176, 0.0730629240272312, 0.20836868999852917, 0.41703951728092203]",33.8235216663,-97.8761401157,NO
143,1.25,35.78,-96.4,0.213911594152,0.0479905853745,"[0.0694293183808331, 0.456913753590676, 0.4728894982060654, 0.0007674298224254718]",33.8235216663,-97.8761401157,NO
144,1.75,44.0,-102.58,0.0439990338162,0.917484669658,"[0.02012437449943471, 0.19551262463602162, 0.49691052381030876, 0.287452477054235]",42.1559278003,-103.49794614,NO
145,1.5,31.5,-83.5,0.163992991373,0.0583560005178,"[0.19311946944557806, 0.40057255817150733, 0.15731947912843608, 0.2489884932544784]",37.7718883767,-80.7548431964,NO
146,0.75,37.58,-97.28,0.443632082454,0.105050253928,"[0.3252458532635601, 0.3407263492760783, 0.009364186261472968, 0.3246636111988887]",39.7234200594,-94.2287819802,NO
147,2.75,34.7,-100.5,0.093961106847,0.0947782287468,"[0.08536658270250999, 0.14047510211021055, 0.5647600507593868, 0.20939826442789275]",33.8235216663,-97.8761401157,NO
148,1.5,39.58,-103.18,0.0685033920571,0.83056838776,"[0.29880845258986577, 0.21264936807388465, 0.24912770207138193, 0.23941447726486764]",42.1559278003,-103.49794614,NO
149,1.0,39.08,-84.68,0.142465573752,0.0358627590048,"[0.2556414564133685, 0.3851405928923745, 0.1444429228890557, 0.21477502780520144]",37.7718883767,-80.7548431964,NO
150,2.5,34.0,-98.9,0.0189808032373,0.0119082368706,"[0.20145122820231287, 0.08920893700415364, 0.557295915922027, 0.1520439188715065]",33.8235216663,-97.8761401157,NO
151,2.0,39.78,-96.08,0.859465284863,0.0501176374426,"[0.37405183677651005, 0.25336712095459474, 0.12094320959863013, 0.2516378326702652]",39.7234200594,-94.2287819802,NO
152,0.75,40.78,-95.4,0.912025025126,0.0348311457266,"[0.002559815117807381, 0.28057081811399387, 0.12432324767585187, 0.5925461190923469]",39.7234200594,-94.2287819802,NO
